DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,CANTIDAD,DATO_PRELIMINAR
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3244,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3409,NO
16/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7659,NO
16/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4314,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6183,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,6218,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3054,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1674,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3649,NO
16/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2870,NO
16/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,13688,NO
16/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3389,NO
17/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4537,NO
17/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4094,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3080,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,4038,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5304,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5322,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,769,NO
17/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,8144,NO
17/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,119,NO
17/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,903,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3760,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,2042,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,6020,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6073,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,679,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3998,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3024,NO
17/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7078,NO
17/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,5012,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6812,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5523,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3002,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2272,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2814,NO
17/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3330,NO
17/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,13527,NO
17/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3153,NO
18/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4375,NO
18/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,3953,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3321,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3313,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5343,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5986,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,692,NO
18/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7813,NO
18/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,571,NO
18/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,485,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3803,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1519,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5916,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5835,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1425,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3615,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3573,NO
18/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7148,NO
18/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4284,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6658,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,4249,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2941,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2240,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3271,NO
18/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3031,NO
18/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,12875,NO
18/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3455,NO
19/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4304,NO
19/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4489,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,2681,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3296,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5577,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5169,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,646,NO
19/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7189,NO
19/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,888,NO
19/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,838,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3669,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1250,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5270,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6158,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1065,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3450,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3461,NO
19/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7534,NO
19/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4442,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5526,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,6333,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3846,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2082,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3477,NO
19/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2368,NO
19/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,13385,NO
19/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3401,NO
20/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4674,NO
20/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4302,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,4134,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2927,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,6386,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5824,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1148,NO
20/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7138,NO
20/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1374,NO
20/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,885,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3382,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1568,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5592,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6197,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2247,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,4565,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3223,NO
20/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7727,NO
20/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4500,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6187,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,6622,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2078,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2284,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3574,NO
20/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3629,NO
20/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,14018,NO
20/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3604,NO
21/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3250,NO
21/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,3194,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,1822,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2861,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,4267,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4771,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,648,NO
21/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,6730,NO
21/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,4,NO
21/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,413,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2875,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1292,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4323,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4952,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,637,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2750,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2640,NO
21/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5706,NO
21/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2915,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5191,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,4878,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2590,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1915,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2429,NO
21/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2794,NO
21/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10726,NO
21/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2919,NO
22/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2077,NO
22/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1282,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,813,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1811,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2237,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2833,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,600,NO
22/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,3254,NO
22/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1211,NO
22/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,299,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1415,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,532,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2032,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1956,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1422,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1025,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1626,NO
22/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2786,NO
22/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1981,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2745,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3623,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1186,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1224,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1835,NO
22/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2123,NO
22/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7678,NO
22/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2722,NO
23/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2373,NO
23/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2074,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,1041,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1849,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2197,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2852,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1011,NO
23/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,4621,NO
23/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,272,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1901,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,969,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2379,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2462,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,865,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1958,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2317,NO
23/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3310,NO
23/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2531,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3015,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3243,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1516,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1307,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1690,NO
23/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2352,NO
23/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7715,NO
23/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2015,NO
24/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3597,NO
24/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,3580,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,2174,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2467,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,4144,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5364,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,328,NO
24/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,5924,NO
24/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,508,NO
24/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1120,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3105,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1803,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4614,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5264,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1964,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3057,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2410,NO
24/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5848,NO
24/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3913,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5478,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,4308,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2794,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1580,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2241,NO
24/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2359,NO
24/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10728,NO
24/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2184,NO
25/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4595,NO
25/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,5257,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,2772,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3498,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5588,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,6857,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,791,NO
25/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,8308,NO
25/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,582,NO
25/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,455,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3796,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1597,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4012,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,6201,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,3265,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2938,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,4112,NO
25/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,7299,NO
25/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4693,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6497,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5855,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2525,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2140,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3446,NO
25/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3302,NO
25/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,12166,NO
25/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,3370,NO
26/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4280,NO
26/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4129,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,3487,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3158,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5863,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,5984,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,672,NO
26/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,6182,NO
26/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1878,NO
26/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,832,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2839,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1504,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5472,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5510,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1276,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3876,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3852,NO
26/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,6790,NO
26/11/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,4775,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6525,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,5636,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2227,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2128,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3274,NO
26/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,3140,NO
26/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,12683,NO
26/11/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2859,NO
27/11/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4587,NO
27/11/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4432,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,1443,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3654,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,6413,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,6454,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1532,NO
27/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7825,NO
27/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,667,NO
27/11/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1472,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3614,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,1960,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5081,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5692,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,3161,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3173,NO
27/11/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,4734,NO
