DATE,DAY,MONTH,YEAR,COMPANY,LINE_ID,TICKETS
2020-07-19,19,7,2020,BATAN,715,809
2020-07-19,19,7,2020,PERALTA RAMOS,717,747
2020-07-20,20,7,2020,25 DE MAYO,501,426
2020-07-20,20,7,2020,PERALTA RAMOS,511,8932
2020-07-20,20,7,2020,PERALTA RAMOS,512,2266
2020-07-20,20,7,2020,25 DE MAYO,521,2605
2020-07-20,20,7,2020,25 DE MAYO,522,2635
2020-07-20,20,7,2020,25 DE MAYO,523,3167
2020-07-20,20,7,2020,25 DE MAYO,525,427
2020-07-20,20,7,2020,12 DE OCTUBRE,531,2377
2020-07-20,20,7,2020,12 DE OCTUBRE,532,2263
2020-07-20,20,7,2020,12 DE OCTUBRE,533,1660
2020-07-20,20,7,2020,25 DE MAYO,541,2400
2020-07-20,20,7,2020,25 DE MAYO,542,2579
2020-07-20,20,7,2020,25 DE MAYO,543,351
2020-07-20,20,7,2020,25 DE MAYO,551,3927
2020-07-20,20,7,2020,25 DE MAYO,552,4155
2020-07-20,20,7,2020,25 DE MAYO,553,705
2020-07-20,20,7,2020,25 DE MAYO,554,2647
2020-07-20,20,7,2020,25 DE MAYO,555,2528
2020-07-20,20,7,2020,EL LIBERTADOR,562,4616
2020-07-20,20,7,2020,EL LIBERTADOR,563,3178
2020-07-20,20,7,2020,25 DE MAYO,571,4725
2020-07-20,20,7,2020,25 DE MAYO,573,3537
2020-07-20,20,7,2020,25 DE MAYO,581,1171
2020-07-20,20,7,2020,25 DE MAYO,591,2602
2020-07-20,20,7,2020,25 DE MAYO,593,1859
2020-07-20,20,7,2020,BATAN,715,2897
2020-07-20,20,7,2020,PERALTA RAMOS,717,1437
2020-07-21,21,7,2020,25 DE MAYO,501,401
2020-07-21,21,7,2020,PERALTA RAMOS,511,8275
2020-07-21,21,7,2020,PERALTA RAMOS,512,1883
2020-07-21,21,7,2020,25 DE MAYO,521,2300
2020-07-21,21,7,2020,25 DE MAYO,522,3686
2020-07-21,21,7,2020,25 DE MAYO,523,3518
2020-07-21,21,7,2020,25 DE MAYO,525,392
2020-07-21,21,7,2020,12 DE OCTUBRE,531,2645
2020-07-21,21,7,2020,12 DE OCTUBRE,532,2094
2020-07-21,21,7,2020,12 DE OCTUBRE,533,1323
2020-07-21,21,7,2020,25 DE MAYO,541,1472
2020-07-21,21,7,2020,25 DE MAYO,542,2743
2020-07-21,21,7,2020,25 DE MAYO,551,2982
2020-07-21,21,7,2020,25 DE MAYO,552,4126
2020-07-21,21,7,2020,25 DE MAYO,553,1439
2020-07-21,21,7,2020,25 DE MAYO,554,2316
2020-07-21,21,7,2020,25 DE MAYO,555,2434
2020-07-21,21,7,2020,EL LIBERTADOR,562,3945
2020-07-21,21,7,2020,EL LIBERTADOR,563,3335
2020-07-21,21,7,2020,25 DE MAYO,571,4327
2020-07-21,21,7,2020,25 DE MAYO,573,3420
2020-07-21,21,7,2020,25 DE MAYO,581,1693
2020-07-21,21,7,2020,25 DE MAYO,591,2034
2020-07-21,21,7,2020,25 DE MAYO,593,1371
2020-07-21,21,7,2020,BATAN,715,2624
2020-07-21,21,7,2020,PERALTA RAMOS,717,1629
2020-07-22,22,7,2020,25 DE MAYO,501,204
2020-07-22,22,7,2020,PERALTA RAMOS,511,4895
2020-07-22,22,7,2020,PERALTA RAMOS,512,1251
2020-07-22,22,7,2020,25 DE MAYO,521,1220
2020-07-22,22,7,2020,25 DE MAYO,522,1983
2020-07-22,22,7,2020,25 DE MAYO,523,2419
2020-07-22,22,7,2020,25 DE MAYO,525,259
2020-07-22,22,7,2020,12 DE OCTUBRE,531,1401
2020-07-22,22,7,2020,12 DE OCTUBRE,532,1921
2020-07-22,22,7,2020,12 DE OCTUBRE,533,589
2020-07-22,22,7,2020,25 DE MAYO,541,1111
2020-07-22,22,7,2020,25 DE MAYO,542,1739
2020-07-22,22,7,2020,25 DE MAYO,543,442
2020-07-22,22,7,2020,25 DE MAYO,551,2278
2020-07-22,22,7,2020,25 DE MAYO,552,2874
2020-07-22,22,7,2020,25 DE MAYO,553,414
2020-07-22,22,7,2020,25 DE MAYO,554,1416
2020-07-22,22,7,2020,25 DE MAYO,555,1218
2020-07-22,22,7,2020,EL LIBERTADOR,562,2777
2020-07-22,22,7,2020,EL LIBERTADOR,563,1919
2020-07-22,22,7,2020,25 DE MAYO,571,3177
2020-07-22,22,7,2020,25 DE MAYO,573,1900
2020-07-22,22,7,2020,25 DE MAYO,581,963
2020-07-22,22,7,2020,25 DE MAYO,591,1390
2020-07-22,22,7,2020,25 DE MAYO,593,511
2020-07-22,22,7,2020,BATAN,715,1767
2020-07-22,22,7,2020,PERALTA RAMOS,717,1045
2020-07-23,23,7,2020,25 DE MAYO,501,262
2020-07-23,23,7,2020,PERALTA RAMOS,511,7535
2020-07-23,23,7,2020,PERALTA RAMOS,512,1912
2020-07-23,23,7,2020,25 DE MAYO,521,1910
2020-07-23,23,7,2020,25 DE MAYO,522,3249
2020-07-23,23,7,2020,25 DE MAYO,523,3426
2020-07-23,23,7,2020,25 DE MAYO,525,364
2020-07-23,23,7,2020,12 DE OCTUBRE,531,2079
2020-07-23,23,7,2020,12 DE OCTUBRE,532,2742
2020-07-23,23,7,2020,12 DE OCTUBRE,533,1000
2020-07-23,23,7,2020,25 DE MAYO,541,1982
2020-07-23,23,7,2020,25 DE MAYO,542,3025
2020-07-23,23,7,2020,25 DE MAYO,543,184
2020-07-23,23,7,2020,25 DE MAYO,551,3656
2020-07-23,23,7,2020,25 DE MAYO,552,3103
2020-07-23,23,7,2020,25 DE MAYO,553,999
2020-07-23,23,7,2020,25 DE MAYO,554,2025
2020-07-23,23,7,2020,25 DE MAYO,555,2004
2020-07-23,23,7,2020,EL LIBERTADOR,562,3738
2020-07-23,23,7,2020,EL LIBERTADOR,563,3294
2020-07-23,23,7,2020,25 DE MAYO,571,4289
2020-07-23,23,7,2020,25 DE MAYO,573,3069
2020-07-23,23,7,2020,25 DE MAYO,581,1623
2020-07-23,23,7,2020,25 DE MAYO,591,2250
2020-07-23,23,7,2020,25 DE MAYO,593,771
2020-07-23,23,7,2020,BATAN,715,2495
2020-07-23,23,7,2020,PERALTA RAMOS,717,1643
2020-07-24,24,7,2020,25 DE MAYO,501,457
2020-07-24,24,7,2020,PERALTA RAMOS,511,9687
2020-07-24,24,7,2020,PERALTA RAMOS,512,2307
2020-07-24,24,7,2020,25 DE MAYO,521,2029
2020-07-24,24,7,2020,25 DE MAYO,522,4533
2020-07-24,24,7,2020,25 DE MAYO,523,4832
2020-07-24,24,7,2020,25 DE MAYO,525,482
2020-07-24,24,7,2020,12 DE OCTUBRE,531,2669
2020-07-24,24,7,2020,12 DE OCTUBRE,532,2921
2020-07-24,24,7,2020,12 DE OCTUBRE,533,1539
2020-07-24,24,7,2020,25 DE MAYO,541,2706
2020-07-24,24,7,2020,25 DE MAYO,542,3065
2020-07-24,24,7,2020,25 DE MAYO,543,253
2020-07-24,24,7,2020,25 DE MAYO,551,4514
2020-07-24,24,7,2020,25 DE MAYO,552,4559
2020-07-24,24,7,2020,25 DE MAYO,553,911
2020-07-24,24,7,2020,25 DE MAYO,554,2306
2020-07-24,24,7,2020,25 DE MAYO,555,2534
2020-07-24,24,7,2020,EL LIBERTADOR,562,4696
2020-07-24,24,7,2020,EL LIBERTADOR,563,4020
2020-07-24,24,7,2020,25 DE MAYO,571,5593
2020-07-24,24,7,2020,25 DE MAYO,573,3539
2020-07-24,24,7,2020,25 DE MAYO,581,1966
2020-07-24,24,7,2020,25 DE MAYO,591,2226
2020-07-24,24,7,2020,25 DE MAYO,593,1183
2020-07-24,24,7,2020,BATAN,715,3066
2020-07-24,24,7,2020,PERALTA RAMOS,717,2097
2020-07-25,25,7,2020,25 DE MAYO,501,392
2020-07-25,25,7,2020,PERALTA RAMOS,511,6934
2020-07-25,25,7,2020,PERALTA RAMOS,512,1662
2020-07-25,25,7,2020,25 DE MAYO,521,2076
2020-07-25,25,7,2020,25 DE MAYO,522,2749
2020-07-25,25,7,2020,25 DE MAYO,523,3050
2020-07-25,25,7,2020,25 DE MAYO,525,407
2020-07-25,25,7,2020,12 DE OCTUBRE,531,1520
2020-07-25,25,7,2020,12 DE OCTUBRE,532,2450
2020-07-25,25,7,2020,12 DE OCTUBRE,533,885
2020-07-25,25,7,2020,25 DE MAYO,541,1852
2020-07-25,25,7,2020,25 DE MAYO,542,2247
2020-07-25,25,7,2020,25 DE MAYO,543,219
2020-07-25,25,7,2020,25 DE MAYO,551,2970
2020-07-25,25,7,2020,25 DE MAYO,552,4201
2020-07-25,25,7,2020,25 DE MAYO,553,517
2020-07-25,25,7,2020,25 DE MAYO,554,1995
2020-07-25,25,7,2020,25 DE MAYO,555,1444
2020-07-25,25,7,2020,EL LIBERTADOR,562,3217
2020-07-25,25,7,2020,EL LIBERTADOR,563,2920
2020-07-25,25,7,2020,25 DE MAYO,571,3657
2020-07-25,25,7,2020,25 DE MAYO,573,2859
2020-07-25,25,7,2020,25 DE MAYO,581,1456
2020-07-25,25,7,2020,25 DE MAYO,591,1975
2020-07-25,25,7,2020,25 DE MAYO,593,1151
2020-07-25,25,7,2020,BATAN,715,2119
2020-07-25,25,7,2020,PERALTA RAMOS,717,1724
2020-07-26,26,7,2020,25 DE MAYO,501,193
2020-07-26,26,7,2020,PERALTA RAMOS,511,3037
2020-07-26,26,7,2020,PERALTA RAMOS,512,423
2020-07-26,26,7,2020,25 DE MAYO,521,1036
2020-07-26,26,7,2020,25 DE MAYO,522,971
2020-07-26,26,7,2020,25 DE MAYO,523,866
2020-07-26,26,7,2020,25 DE MAYO,525,201
2020-07-26,26,7,2020,12 DE OCTUBRE,531,414
2020-07-26,26,7,2020,12 DE OCTUBRE,532,1107
2020-07-26,26,7,2020,12 DE OCTUBRE,533,382
2020-07-26,26,7,2020,25 DE MAYO,541,612
2020-07-26,26,7,2020,25 DE MAYO,542,849
2020-07-26,26,7,2020,25 DE MAYO,543,49
2020-07-26,26,7,2020,25 DE MAYO,551,1294
2020-07-26,26,7,2020,25 DE MAYO,552,820
2020-07-26,26,7,2020,25 DE MAYO,553,253
2020-07-26,26,7,2020,25 DE MAYO,554,729
2020-07-26,26,7,2020,25 DE MAYO,555,684
2020-07-26,26,7,2020,EL LIBERTADOR,562,1248
2020-07-26,26,7,2020,EL LIBERTADOR,563,1235
2020-07-26,26,7,2020,25 DE MAYO,571,1300
2020-07-26,26,7,2020,25 DE MAYO,573,887
2020-07-26,26,7,2020,25 DE MAYO,581,996
2020-07-26,26,7,2020,25 DE MAYO,591,676
2020-07-26,26,7,2020,25 DE MAYO,593,481
2020-07-26,26,7,2020,BATAN,715,877
2020-07-26,26,7,2020,PERALTA RAMOS,717,976
2020-07-27,27,7,2020,25 DE MAYO,501,502
2020-07-27,27,7,2020,PERALTA RAMOS,511,10140
2020-07-27,27,7,2020,PERALTA RAMOS,512,2523
2020-07-27,27,7,2020,25 DE MAYO,521,2558
2020-07-27,27,7,2020,25 DE MAYO,522,4178
2020-07-27,27,7,2020,25 DE MAYO,523,4936
2020-07-27,27,7,2020,25 DE MAYO,525,518
2020-07-27,27,7,2020,12 DE OCTUBRE,531,2668
2020-07-27,27,7,2020,12 DE OCTUBRE,532,3761
2020-07-27,27,7,2020,12 DE OCTUBRE,533,724
2020-07-27,27,7,2020,25 DE MAYO,541,2961
2020-07-27,27,7,2020,25 DE MAYO,542,3527
2020-07-27,27,7,2020,25 DE MAYO,543,367
2020-07-27,27,7,2020,25 DE MAYO,551,3432
2020-07-27,27,7,2020,25 DE MAYO,552,4693
2020-07-27,27,7,2020,25 DE MAYO,553,1981
2020-07-27,27,7,2020,25 DE MAYO,554,2649
2020-07-27,27,7,2020,25 DE MAYO,555,2210
2020-07-27,27,7,2020,EL LIBERTADOR,562,4722
2020-07-27,27,7,2020,EL LIBERTADOR,563,4261
2020-07-27,27,7,2020,25 DE MAYO,571,5884
2020-07-27,27,7,2020,25 DE MAYO,573,3483
2020-07-27,27,7,2020,25 DE MAYO,581,1777
2020-07-27,27,7,2020,25 DE MAYO,591,2394
2020-07-27,27,7,2020,25 DE MAYO,593,1407
2020-07-27,27,7,2020,BATAN,715,3415
2020-07-27,27,7,2020,PERALTA RAMOS,717,2240
2020-07-28,28,7,2020,25 DE MAYO,501,498
2020-07-28,28,7,2020,PERALTA RAMOS,511,9413
2020-07-28,28,7,2020,PERALTA RAMOS,512,2654
2020-07-28,28,7,2020,25 DE MAYO,521,2800
2020-07-28,28,7,2020,25 DE MAYO,522,4039
2020-07-28,28,7,2020,25 DE MAYO,523,4161
2020-07-28,28,7,2020,25 DE MAYO,525,197
2020-07-28,28,7,2020,12 DE OCTUBRE,531,2584
2020-07-28,28,7,2020,12 DE OCTUBRE,532,3426
2020-07-28,28,7,2020,12 DE OCTUBRE,533,896
2020-07-28,28,7,2020,25 DE MAYO,541,2835
2020-07-28,28,7,2020,25 DE MAYO,542,3098
2020-07-28,28,7,2020,25 DE MAYO,543,144
2020-07-28,28,7,2020,25 DE MAYO,551,3513
2020-07-28,28,7,2020,25 DE MAYO,552,4525
2020-07-28,28,7,2020,25 DE MAYO,553,1694
2020-07-28,28,7,2020,25 DE MAYO,554,2904
2020-07-28,28,7,2020,25 DE MAYO,555,2487
2020-07-28,28,7,2020,EL LIBERTADOR,562,4518
2020-07-28,28,7,2020,EL LIBERTADOR,563,4124
2020-07-28,28,7,2020,25 DE MAYO,571,6379
2020-07-28,28,7,2020,25 DE MAYO,573,2614
2020-07-28,28,7,2020,25 DE MAYO,581,1705
2020-07-28,28,7,2020,25 DE MAYO,591,2957
2020-07-28,28,7,2020,25 DE MAYO,593,1252
2020-07-28,28,7,2020,BATAN,715,3183
2020-07-28,28,7,2020,PERALTA RAMOS,717,2126
2020-07-29,29,7,2020,25 DE MAYO,501,574
2020-07-29,29,7,2020,PERALTA RAMOS,511,10574
2020-07-29,29,7,2020,PERALTA RAMOS,512,2146
2020-07-29,29,7,2020,25 DE MAYO,521,2950
2020-07-29,29,7,2020,25 DE MAYO,522,4810
2020-07-29,29,7,2020,25 DE MAYO,523,3608
2020-07-29,29,7,2020,25 DE MAYO,525,470
2020-07-29,29,7,2020,12 DE OCTUBRE,531,3295
2020-07-29,29,7,2020,12 DE OCTUBRE,532,2779
2020-07-29,29,7,2020,12 DE OCTUBRE,533,1064
2020-07-29,29,7,2020,25 DE MAYO,541,2906
2020-07-29,29,7,2020,25 DE MAYO,542,3877
2020-07-29,29,7,2020,25 DE MAYO,543,135
2020-07-29,29,7,2020,25 DE MAYO,551,4160
2020-07-29,29,7,2020,25 DE MAYO,552,4345
2020-07-29,29,7,2020,25 DE MAYO,553,1243
2020-07-29,29,7,2020,25 DE MAYO,554,2953
2020-07-29,29,7,2020,25 DE MAYO,555,2710
2020-07-29,29,7,2020,EL LIBERTADOR,562,5135
2020-07-29,29,7,2020,EL LIBERTADOR,563,4008
2020-07-29,29,7,2020,25 DE MAYO,571,5119
2020-07-29,29,7,2020,25 DE MAYO,573,4401
2020-07-29,29,7,2020,25 DE MAYO,581,1985
2020-07-29,29,7,2020,25 DE MAYO,591,2984
2020-07-29,29,7,2020,25 DE MAYO,593,1274
2020-07-29,29,7,2020,BATAN,715,3478
2020-07-29,29,7,2020,PERALTA RAMOS,717,2085
2020-07-30,30,7,2020,25 DE MAYO,501,497
2020-07-30,30,7,2020,PERALTA RAMOS,511,9540
2020-07-30,30,7,2020,PERALTA RAMOS,512,2759
2020-07-30,30,7,2020,25 DE MAYO,521,2885
2020-07-30,30,7,2020,25 DE MAYO,522,4153
2020-07-30,30,7,2020,25 DE MAYO,523,3643
2020-07-30,30,7,2020,25 DE MAYO,525,486
2020-07-30,30,7,2020,12 DE OCTUBRE,531,2930
2020-07-30,30,7,2020,12 DE OCTUBRE,532,2722
2020-07-30,30,7,2020,12 DE OCTUBRE,533,1226
2020-07-30,30,7,2020,25 DE MAYO,541,2684
2020-07-30,30,7,2020,25 DE MAYO,542,2795
2020-07-30,30,7,2020,25 DE MAYO,543,505
2020-07-30,30,7,2020,25 DE MAYO,551,3500
2020-07-30,30,7,2020,25 DE MAYO,552,3573
2020-07-30,30,7,2020,25 DE MAYO,553,1641
2020-07-30,30,7,2020,25 DE MAYO,554,2990
2020-07-30,30,7,2020,25 DE MAYO,555,3196
2020-07-30,30,7,2020,EL LIBERTADOR,562,5007
2020-07-30,30,7,2020,EL LIBERTADOR,563,3892
2020-07-30,30,7,2020,25 DE MAYO,571,5290
2020-07-30,30,7,2020,25 DE MAYO,573,3940
2020-07-30,30,7,2020,25 DE MAYO,581,2090
2020-07-30,30,7,2020,25 DE MAYO,591,3037
2020-07-30,30,7,2020,25 DE MAYO,593,1559
2020-07-30,30,7,2020,BATAN,715,2826
2020-07-30,30,7,2020,PERALTA RAMOS,717,2184
2020-07-31,31,7,2020,25 DE MAYO,501,761
2020-07-31,31,7,2020,PERALTA RAMOS,511,10460
2020-07-31,31,7,2020,PERALTA RAMOS,512,2626
2020-07-31,31,7,2020,25 DE MAYO,521,2921
2020-07-31,31,7,2020,25 DE MAYO,522,4646
2020-07-31,31,7,2020,25 DE MAYO,523,4357
2020-07-31,31,7,2020,25 DE MAYO,525,508
2020-07-31,31,7,2020,12 DE OCTUBRE,531,3169
2020-07-31,31,7,2020,12 DE OCTUBRE,532,2935
2020-07-31,31,7,2020,12 DE OCTUBRE,533,1411
2020-07-31,31,7,2020,25 DE MAYO,541,2804
2020-07-31,31,7,2020,25 DE MAYO,542,3226
2020-07-31,31,7,2020,25 DE MAYO,543,438
2020-07-31,31,7,2020,25 DE MAYO,551,4982
2020-07-31,31,7,2020,25 DE MAYO,552,4152
2020-07-31,31,7,2020,25 DE MAYO,553,843
2020-07-31,31,7,2020,25 DE MAYO,554,3010
2020-07-31,31,7,2020,25 DE MAYO,555,2794
2020-07-31,31,7,2020,EL LIBERTADOR,562,5447
2020-07-31,31,7,2020,EL LIBERTADOR,563,3951
2020-07-31,31,7,2020,25 DE MAYO,571,6251
2020-07-31,31,7,2020,25 DE MAYO,573,3302
2020-07-31,31,7,2020,25 DE MAYO,581,2213
2020-07-31,31,7,2020,25 DE MAYO,591,3090
2020-07-31,31,7,2020,25 DE MAYO,593,1358
2020-07-31,31,7,2020,BATAN,715,3471
2020-07-31,31,7,2020,PERALTA RAMOS,717,2487
2020-08-01,1,8,2020,25 DE MAYO,501,405
2020-08-01,1,8,2020,PERALTA RAMOS,511,7698
2020-08-01,1,8,2020,PERALTA RAMOS,512,1450
2020-08-01,1,8,2020,25 DE MAYO,521,2302
2020-08-01,1,8,2020,25 DE MAYO,522,3126
2020-08-01,1,8,2020,25 DE MAYO,523,2370
2020-08-01,1,8,2020,25 DE MAYO,525,402
2020-08-01,1,8,2020,12 DE OCTUBRE,531,3004
2020-08-01,1,8,2020,12 DE OCTUBRE,532,1644
2020-08-01,1,8,2020,12 DE OCTUBRE,533,595
2020-08-01,1,8,2020,25 DE MAYO,541,1920
2020-08-01,1,8,2020,25 DE MAYO,542,2675
2020-08-01,1,8,2020,25 DE MAYO,551,3041
2020-08-01,1,8,2020,25 DE MAYO,552,3533
2020-08-01,1,8,2020,25 DE MAYO,553,1129
2020-08-01,1,8,2020,25 DE MAYO,554,2241
2020-08-01,1,8,2020,25 DE MAYO,555,1858
2020-08-01,1,8,2020,EL LIBERTADOR,562,3454
2020-08-01,1,8,2020,EL LIBERTADOR,563,3194
2020-08-01,1,8,2020,25 DE MAYO,571,3587
2020-08-01,1,8,2020,25 DE MAYO,573,3299
2020-08-01,1,8,2020,25 DE MAYO,581,1700
2020-08-01,1,8,2020,25 DE MAYO,591,2578
2020-08-01,1,8,2020,25 DE MAYO,593,1646
2020-08-01,1,8,2020,BATAN,715,2203
2020-08-01,1,8,2020,PERALTA RAMOS,717,2070
2020-08-02,2,8,2020,25 DE MAYO,501,248
2020-08-02,2,8,2020,PERALTA RAMOS,511,3501
2020-08-02,2,8,2020,PERALTA RAMOS,512,766
2020-08-02,2,8,2020,25 DE MAYO,521,1036
2020-08-02,2,8,2020,25 DE MAYO,522,1166
2020-08-02,2,8,2020,25 DE MAYO,523,1355
2020-08-02,2,8,2020,25 DE MAYO,525,252
2020-08-02,2,8,2020,12 DE OCTUBRE,531,1492
2020-08-02,2,8,2020,12 DE OCTUBRE,532,605
2020-08-02,2,8,2020,12 DE OCTUBRE,533,299
2020-08-02,2,8,2020,25 DE MAYO,541,945
2020-08-02,2,8,2020,25 DE MAYO,542,1040
2020-08-02,2,8,2020,25 DE MAYO,543,140
2020-08-02,2,8,2020,25 DE MAYO,551,1676
2020-08-02,2,8,2020,25 DE MAYO,552,1574
2020-08-02,2,8,2020,25 DE MAYO,554,791
2020-08-02,2,8,2020,25 DE MAYO,555,586
2020-08-02,2,8,2020,EL LIBERTADOR,562,1508
2020-08-02,2,8,2020,EL LIBERTADOR,563,1303
2020-08-02,2,8,2020,25 DE MAYO,571,1315
2020-08-02,2,8,2020,25 DE MAYO,573,1600
2020-08-02,2,8,2020,25 DE MAYO,581,1136
2020-08-02,2,8,2020,25 DE MAYO,591,733
2020-08-02,2,8,2020,25 DE MAYO,593,780
2020-08-02,2,8,2020,BATAN,715,1280
2020-08-02,2,8,2020,PERALTA RAMOS,717,1136
2020-08-03,3,8,2020,25 DE MAYO,501,527
2020-08-03,3,8,2020,PERALTA RAMOS,511,10186
2020-08-03,3,8,2020,PERALTA RAMOS,512,2915
2020-08-03,3,8,2020,25 DE MAYO,521,2473
2020-08-03,3,8,2020,25 DE MAYO,522,4147
2020-08-03,3,8,2020,25 DE MAYO,523,5256
2020-08-03,3,8,2020,25 DE MAYO,525,442
2020-08-03,3,8,2020,12 DE OCTUBRE,531,3641
2020-08-03,3,8,2020,12 DE OCTUBRE,532,3027
2020-08-03,3,8,2020,12 DE OCTUBRE,533,736
2020-08-03,3,8,2020,25 DE MAYO,541,2788
2020-08-03,3,8,2020,25 DE MAYO,542,3426
2020-08-03,3,8,2020,25 DE MAYO,543,100
2020-08-03,3,8,2020,25 DE MAYO,551,5647
2020-08-03,3,8,2020,25 DE MAYO,552,4372
2020-08-03,3,8,2020,25 DE MAYO,553,451
2020-08-03,3,8,2020,25 DE MAYO,554,2794
2020-08-03,3,8,2020,25 DE MAYO,555,3210
2020-08-03,3,8,2020,EL LIBERTADOR,562,5321
2020-08-03,3,8,2020,EL LIBERTADOR,563,4040
2020-08-03,3,8,2020,25 DE MAYO,571,5888
2020-08-03,3,8,2020,25 DE MAYO,573,3968
2020-08-03,3,8,2020,25 DE MAYO,581,1951
2020-08-03,3,8,2020,25 DE MAYO,591,2665
2020-08-03,3,8,2020,25 DE MAYO,593,1462
2020-08-03,3,8,2020,BATAN,715,3423
2020-08-03,3,8,2020,PERALTA RAMOS,717,2348
2020-08-04,4,8,2020,25 DE MAYO,501,541
2020-08-04,4,8,2020,PERALTA RAMOS,511,10847
2020-08-04,4,8,2020,PERALTA RAMOS,512,2453
2020-08-04,4,8,2020,25 DE MAYO,521,2399
2020-08-04,4,8,2020,25 DE MAYO,522,4795
2020-08-04,4,8,2020,25 DE MAYO,523,5982
2020-08-04,4,8,2020,25 DE MAYO,525,522
2020-08-04,4,8,2020,12 DE OCTUBRE,531,3540
2020-08-04,4,8,2020,12 DE OCTUBRE,532,2886
2020-08-04,4,8,2020,12 DE OCTUBRE,533,1253
2020-08-04,4,8,2020,25 DE MAYO,541,3562
2020-08-04,4,8,2020,25 DE MAYO,542,3753
2020-08-04,4,8,2020,25 DE MAYO,551,5794
2020-08-04,4,8,2020,25 DE MAYO,552,4211
2020-08-04,4,8,2020,25 DE MAYO,553,66
2020-08-04,4,8,2020,25 DE MAYO,554,3139
2020-08-04,4,8,2020,25 DE MAYO,555,3286
2020-08-04,4,8,2020,EL LIBERTADOR,562,5779
2020-08-04,4,8,2020,EL LIBERTADOR,563,3640
2020-08-04,4,8,2020,25 DE MAYO,571,5048
2020-08-04,4,8,2020,25 DE MAYO,573,4803
2020-08-04,4,8,2020,25 DE MAYO,581,2046
2020-08-04,4,8,2020,25 DE MAYO,591,1977
2020-08-04,4,8,2020,25 DE MAYO,593,1687
2020-08-04,4,8,2020,BATAN,715,3421
2020-08-04,4,8,2020,PERALTA RAMOS,717,2334
2020-08-05,5,8,2020,25 DE MAYO,501,623
2020-08-05,5,8,2020,PERALTA RAMOS,511,10395
2020-08-05,5,8,2020,PERALTA RAMOS,512,3018
2020-08-05,5,8,2020,25 DE MAYO,521,2666
2020-08-05,5,8,2020,25 DE MAYO,522,4747
2020-08-05,5,8,2020,25 DE MAYO,523,4442
2020-08-05,5,8,2020,25 DE MAYO,525,567
2020-08-05,5,8,2020,12 DE OCTUBRE,531,4263
2020-08-05,5,8,2020,12 DE OCTUBRE,532,1876
2020-08-05,5,8,2020,12 DE OCTUBRE,533,1528
2020-08-05,5,8,2020,25 DE MAYO,541,3126
2020-08-05,5,8,2020,25 DE MAYO,542,3557
2020-08-05,5,8,2020,25 DE MAYO,543,431
2020-08-05,5,8,2020,25 DE MAYO,551,5313
2020-08-05,5,8,2020,25 DE MAYO,552,4798
2020-08-05,5,8,2020,25 DE MAYO,554,3201
2020-08-05,5,8,2020,25 DE MAYO,555,2855
2020-08-05,5,8,2020,EL LIBERTADOR,562,5502
2020-08-05,5,8,2020,EL LIBERTADOR,563,4155
2020-08-05,5,8,2020,25 DE MAYO,571,5344
2020-08-05,5,8,2020,25 DE MAYO,573,4619
2020-08-05,5,8,2020,25 DE MAYO,581,2467
2020-08-05,5,8,2020,25 DE MAYO,591,3671
2020-08-05,5,8,2020,25 DE MAYO,593,1760
2020-08-05,5,8,2020,BATAN,715,3466
2020-08-05,5,8,2020,PERALTA RAMOS,717,2408
2020-08-06,6,8,2020,25 DE MAYO,501,569
2020-08-06,6,8,2020,PERALTA RAMOS,511,10424
2020-08-06,6,8,2020,PERALTA RAMOS,512,2791
2020-08-06,6,8,2020,25 DE MAYO,521,2386
2020-08-06,6,8,2020,25 DE MAYO,522,5046
2020-08-06,6,8,2020,25 DE MAYO,523,4734
2020-08-06,6,8,2020,25 DE MAYO,525,528
2020-08-06,6,8,2020,12 DE OCTUBRE,531,3500
2020-08-06,6,8,2020,12 DE OCTUBRE,532,2283
2020-08-06,6,8,2020,12 DE OCTUBRE,533,1590
2020-08-06,6,8,2020,25 DE MAYO,541,2577
2020-08-06,6,8,2020,25 DE MAYO,542,3391
2020-08-06,6,8,2020,25 DE MAYO,543,304
2020-08-06,6,8,2020,25 DE MAYO,551,5046
2020-08-06,6,8,2020,25 DE MAYO,552,5155
2020-08-06,6,8,2020,25 DE MAYO,553,860
2020-08-06,6,8,2020,25 DE MAYO,554,2644
2020-08-06,6,8,2020,25 DE MAYO,555,2576
2020-08-06,6,8,2020,EL LIBERTADOR,562,5274
2020-08-06,6,8,2020,EL LIBERTADOR,563,4161
2020-08-06,6,8,2020,25 DE MAYO,571,5316
2020-08-06,6,8,2020,25 DE MAYO,573,4481
2020-08-06,6,8,2020,25 DE MAYO,581,2265
2020-08-06,6,8,2020,25 DE MAYO,591,3118
2020-08-06,6,8,2020,25 DE MAYO,593,1338
2020-08-06,6,8,2020,BATAN,715,3323
2020-08-06,6,8,2020,PERALTA RAMOS,717,2376
2020-08-07,7,8,2020,25 DE MAYO,501,564
2020-08-07,7,8,2020,PERALTA RAMOS,511,11406
2020-08-07,7,8,2020,PERALTA RAMOS,512,2201
2020-08-07,7,8,2020,25 DE MAYO,521,3050
2020-08-07,7,8,2020,25 DE MAYO,522,4502
2020-08-07,7,8,2020,25 DE MAYO,523,5722
2020-08-07,7,8,2020,25 DE MAYO,525,268
2020-08-07,7,8,2020,12 DE OCTUBRE,531,3775
2020-08-07,7,8,2020,12 DE OCTUBRE,532,3059
