DIA_TRANSPORTE;NOMBRE_EMPRESA;LINEA;AMBA;TIPO_TRANSPORTE;JURISDICCION;PROVINCIA;MUNICIPIO;CANTIDAD;DATO_PRELIMINAR
24/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6590;NO
24/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4462;NO
24/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8435;NO
24/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5866;NO
24/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;26957;NO
24/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4506;NO
25/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4069;NO
25/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4299;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1174;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4163;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6154;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7984;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;938;NO
25/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10173;NO
25/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;846;NO
25/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1653;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4913;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1370;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6361;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8040;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2718;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4853;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4491;NO
25/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9055;NO
25/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5334;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8917;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7287;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4742;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2773;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5457;NO
25/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4281;NO
25/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13946;NO
25/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3216;NO
26/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2396;NO
26/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2102;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;579;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2999;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3150;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4215;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;619;NO
26/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5960;NO
26/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;236;NO
26/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;301;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2816;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1089;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4654;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3915;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;555;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2175;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2097;NO
26/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4387;NO
26/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3140;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5587;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3341;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2231;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1869;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2541;NO
26/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3180;NO
26/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8991;NO
26/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2040;NO
27/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6230;NO
27/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5286;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2289;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4982;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9289;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10758;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1384;NO
27/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;14231;NO
27/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3967;NO
27/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2003;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7083;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2993;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11070;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11435;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3421;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7552;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6507;NO
27/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13364;NO
27/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10151;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13599;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;10606;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6891;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3990;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7433;NO
27/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5155;NO
27/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;22612;NO
27/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3731;NO
28/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7180;NO
28/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6053;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2137;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7364;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9183;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12856;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1498;NO
28/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16001;NO
28/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4839;NO
28/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2217;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7926;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3153;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12241;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13052;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4638;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8263;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7686;NO
28/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15075;NO
28/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11644;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15255;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12223;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6885;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4863;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8927;NO
28/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5652;NO
28/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;25934;NO
28/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4645;NO
29/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7490;NO
29/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6230;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1780;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8024;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8299;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12282;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1514;NO
29/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;18663;NO
29/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;3911;NO
29/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;503;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7939;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_543;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4622;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_551;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8916;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_552;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12919;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_553;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7308;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_554;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9376;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_555;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;8549;NO
29/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_562;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15021;NO
29/6/2022;EL LIBERTADOR SRL;BSAS_LINEA_563;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;11733;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_571;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;15375;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_573;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;13428;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_591;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7600;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_593;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4902;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA 542M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7445;NO
29/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA 717;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5586;NO
29/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;LINEA_511;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;25688;NO
29/6/2022;TRANSPORTES 25 DE MAYO SRL;LINEA_581;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;4108;NO
30/6/2022;EMPRESA BATAN S.A.;BS_AS_LINEA 715M;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7229;NO
30/6/2022;EMPRESA DE TRANSPORTE PERALTA RAMOS SACI;BS_AS_LINEA_512;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;6338;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_501;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;2204;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_521;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7087;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_522;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;9252;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_523;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;12145;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_525;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1494;NO
30/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_531;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;16655;NO
30/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_532;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;5186;NO
30/6/2022;EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L;BSAS_LINEA_533;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;1121;NO
30/6/2022;TRANSPORTES 25 DE MAYO SRL;BSAS_LINEA_541;NO;COLECTIVO;MUNICIPAL;BUENOS AIRES;GENERAL PUEYRREDON;7876;NO
